 10 
 250 3120 
 17 120 16 
 17 144 -77 
 17 152 72 
 17 158 -10 
 17 159 28 
 17 197 -18 
 17 208 -95 
 17 216 -60 
 17 239 55 
 17 243 -10 
 17 246 -60 
 18 25 -21 
 18 26 -21 
 18 38 -83 
 18 47 62 
 18 52 -61 
 18 57 -19 
 18 59 -85 
 18 85 31 
 18 101 -1 
 18 104 -17 
 18 114 -69 
 18 117 7 
 18 121 83 
 18 132 -34 
 18 143 -74 
 18 146 -37 
 18 164 66 
 18 170 24 
 18 186 -57 
 18 189 -89 
 18 192 -19 
 18 212 -47 
 18 218 91 
 18 220 -98 
 18 233 35 
 18 236 -69 
 18 240 -56 
 19 42 33 
 19 49 -82 
 19 54 77 
 19 69 -21 
 19 73 25 
 19 75 47 
 19 83 -74 
 19 84 59 
 19 90 21 
 19 104 84 
 19 117 52 
 19 119 7 
 19 120 -18 
 19 123 -2 
 19 128 -2 
 19 132 -87 
 19 145 -38 
 19 156 -47 
 19 158 39 
 19 174 -31 
 19 196 76 
 19 204 61 
 19 216 -32 
 19 228 22 
 19 236 -18 
 19 238 -54 
 19 240 -10 
 19 243 24 
 19 245 -53 
 19 250 1 
 20 23 -72 
 20 56 -35 
 20 73 87 
 20 86 -51 
 20 87 8 
 20 88 -54 
 20 89 2 
 20 98 -93 
 20 105 66 
 20 122 -22 
 20 125 -52 
 20 127 76 
 20 129 28 
 20 134 43 
 20 146 88 
 20 147 -3 
 20 150 -35 
 20 154 -43 
 20 156 21 
 20 164 71 
 20 167 83 
 20 187 -74 
 20 188 -64 
 20 196 45 
 20 215 5 
 20 218 -41 
 20 222 -10 
 20 248 41 
 20 250 76 
 21 24 -29 
 21 32 55 
 21 33 47 
 21 35 82 
 21 83 -2 
 21 101 -27 
 21 111 -19 
 21 114 42 
 21 133 -59 
 21 139 3 
 21 157 75 
 21 161 -89 
 21 169 76 
 21 174 -53 
 21 184 -94 
 21 201 -5 
 21 217 27 
 21 219 55 
 21 225 6 
 21 226 84 
 21 239 64 
 21 244 -13 
 21 245 -12 
 22 39 -35 
 22 47 -29 
 22 51 -20 
 22 60 33 
 22 72 -65 
 22 81 -44 
 22 94 22 
 22 100 -75 
 22 101 20 
 22 119 91 
 22 128 53 
 22 137 14 
 22 155 -8 
 22 170 -27 
 22 192 14 
 22 198 -75 
 22 212 49 
 22 220 -94 
 22 232 -43 
 22 242 -30 
 22 247 -37 
 23 32 91 
 23 50 100 
 23 56 -20 
 23 90 67 
 23 93 -89 
 23 100 50 
 23 110 -94 
 23 111 35 
 23 112 -48 
 23 133 32 
 23 135 43 
 23 160 -95 
 23 162 -31 
 23 163 32 
 23 164 63 
 23 182 4 
 23 186 -86 
 23 230 45 
 23 235 32 
 23 250 -94 
 24 46 15 
 24 47 -63 
 24 48 -76 
 24 53 42 
 24 65 -64 
 24 81 63 
 24 87 -7 
 24 114 -47 
 24 128 -66 
 24 138 -84 
 24 139 88 
 24 147 -90 
 24 151 -45 
 24 158 -23 
 24 184 -53 
 24 189 39 
 24 204 36 
 24 213 -44 
 24 220 -81 
 24 228 61 
 24 231 -21 
 24 234 85 
 25 28 64 
 25 34 80 
 25 38 34 
 25 43 -5 
 25 68 60 
 25 91 60 
 25 93 -76 
 25 110 86 
 25 117 -21 
 25 138 23 
 25 144 1 
 25 150 15 
 25 152 -9 
 25 154 19 
 25 162 46 
 25 165 65 
 25 178 -31 
 25 181 -13 
 25 183 -60 
 25 187 23 
 25 188 -46 
 25 196 -40 
 25 202 -73 
 25 231 -6 
 25 234 -56 
 25 243 -72 
 26 33 92 
 26 42 -71 
 26 58 41 
 26 63 -34 
 26 66 15 
 26 96 -62 
 26 97 98 
 26 129 -41 
 26 135 94 
 26 140 -95 
 26 153 -54 
 26 172 100 
 26 176 59 
 26 180 68 
 26 198 77 
 26 205 51 
 26 213 -48 
 26 232 -77 
 26 233 55 
 26 238 31 
 27 32 -2 
 27 34 35 
 27 44 -54 
 27 72 -73 
 27 79 -13 
 27 84 8 
 27 86 -80 
 27 92 83 
 27 100 -21 
 27 116 -69 
 27 118 -73 
 27 122 -82 
 27 124 18 
 27 126 -13 
 27 133 87 
 27 156 28 
 27 165 24 
 27 169 59 
 27 172 29 
 27 177 -53 
 27 185 -88 
 27 188 -23 
 27 191 47 
 27 192 30 
 27 199 78 
 27 210 -74 
 27 217 90 
 28 56 -16 
 28 68 8 
 28 69 40 
 28 76 -83 
 28 87 41 
 28 111 -60 
 28 126 -53 
 28 147 -5 
 28 166 100 
 28 169 68 
 28 172 -58 
 28 184 90 
 28 188 -30 
 28 201 83 
 28 220 -31 
 28 241 27 
 29 38 23 
 29 46 38 
 29 55 55 
 29 66 64 
 29 67 -44 
 29 76 -15 
 29 91 19 
 29 95 -69 
 29 115 -52 
 29 128 -42 
 29 145 98 
 29 146 -32 
 29 148 45 
 29 150 83 
 29 168 -43 
 29 171 7 
 29 174 -27 
 29 190 53 
 29 203 41 
 29 223 95 
 29 225 47 
 29 249 13 
 29 250 -5 
 30 42 96 
 30 49 92 
 30 64 49 
 30 81 62 
 30 86 -6 
 30 100 -14 
 30 102 -25 
 30 105 -52 
 30 115 51 
 30 143 -12 
 30 156 98 
 30 190 -22 
 30 199 -30 
 30 209 62 
 30 211 81 
 30 214 22 
 30 249 -73 
 31 36 -45 
 31 49 -31 
 31 66 -57 
 31 67 68 
 31 70 86 
 31 71 12 
 31 78 -48 
 31 81 71 
 31 91 -96 
 31 103 67 
 31 111 28 
 31 115 58 
 31 117 92 
 31 123 -66 
 31 126 -60 
 31 180 -22 
 31 188 100 
 31 205 48 
 31 223 -15 
 31 229 -26 
 31 231 8 
 32 36 92 
 32 49 29 
 32 51 80 
 32 64 -22 
 32 69 -66 
 32 71 22 
 32 87 -90 
 32 93 7 
 32 95 61 
 32 101 -51 
 32 102 -48 
 32 115 80 
 32 123 -10 
 32 134 -56 
 32 143 67 
 32 145 92 
 32 150 36 
 32 154 66 
 32 164 -64 
 32 174 96 
 32 182 88 
 32 186 71 
 32 188 83 
 32 195 -10 
 32 207 -70 
 32 224 68 
 32 246 21 
 33 55 -13 
 33 66 -68 
 33 81 -75 
 33 85 -97 
 33 98 -77 
 33 113 58 
 33 126 -15 
 33 131 97 
 33 135 -66 
 33 137 -2 
 33 144 -13 
 33 157 -62 
 33 174 28 
 33 203 -62 
 33 205 -63 
 33 210 -17 
 33 212 61 
 33 220 81 
 33 235 90 
 33 247 68 
 34 43 -72 
 34 45 -40 
 34 54 8 
 34 58 98 
 34 60 96 
 34 63 -62 
 34 69 -89 
 34 81 -12 
 34 90 -74 
 34 102 -49 
 34 114 -65 
 34 117 66 
 34 140 -16 
 34 142 -29 
 34 144 -26 
 34 162 69 
 34 183 -49 
 34 197 100 
 34 200 -5 
 34 215 11 
 34 222 97 
 34 229 -61 
 34 238 -57 
 35 40 1 
 35 42 -87 
 35 44 2 
 35 50 86 
 35 71 -66 
 35 75 34 
 35 78 34 
 35 97 -64 
 35 104 19 
 35 108 76 
 35 116 39 
 35 138 49 
 35 139 65 
 35 156 93 
 35 161 63 
 35 170 100 
 35 185 -89 
 35 189 -23 
 35 201 85 
 35 207 -12 
 35 213 57 
 35 215 -37 
 35 218 -27 
 35 219 13 
 35 231 92 
 35 232 -17 
 36 64 99 
 36 69 -62 
 36 85 30 
 36 98 36 
 36 138 -60 
 36 146 28 
 36 149 52 
 36 151 -78 
 36 157 61 
 36 209 91 
 37 42 46 
 37 48 -62 
 37 56 -36 
 37 84 67 
 37 88 72 
 37 92 46 
 37 96 52 
 37 102 -3 
 37 104 -2 
 37 111 -56 
 37 119 -69 
 37 123 -80 
 37 139 -70 
 37 140 -24 
 37 146 67 
 37 149 17 
 37 168 57 
 37 173 -28 
 37 193 72 
 37 211 26 
 37 225 72 
 37 231 -42 
 37 233 -57 
 37 235 -49 
 38 57 78 
 38 59 -64 
 38 95 47 
 38 99 52 
 38 100 8 
 38 102 63 
 38 106 64 
 38 109 -45 
 38 127 91 
 38 149 -51 
 38 151 18 
 38 157 -6 
 38 161 57 
 38 179 -2 
 38 201 86 
 38 210 88 
 38 211 52 
 38 219 76 
 38 221 -53 
 38 234 -74 
 38 237 -17 
 38 239 -76 
 38 247 49 
 39 41 99 
 39 43 -91 
 39 45 -86 
 39 53 43 
 39 64 -72 
 39 73 83 
 39 91 -51 
 39 133 -87 
 39 138 -16 
 39 147 -42 
 39 159 85 
 39 161 -91 
 39 176 -87 
 39 178 72 
 39 188 75 
 39 194 37 
 39 203 -49 
 39 219 16 
 39 220 -5 
 39 244 -37 
 39 250 -48 
 40 68 -65 
 40 72 25 
 40 79 -40 
 40 81 -30 
 40 86 63 
 40 87 55 
 40 92 87 
 40 94 48 
 40 100 63 
 40 104 -17 
 40 108 68 
 40 134 31 
 40 143 -33 
 40 161 33 
 40 165 -4 
 40 188 -48 
 40 191 10 
 40 208 32 
 40 211 29 
 40 213 -3 
 40 220 -95 
 40 224 20 
 40 232 85 
 40 250 75 
 41 46 28 
 41 53 -25 
 41 73 33 
 41 99 83 
 41 121 18 
 41 125 46 
 41 146 -69 
 41 148 68 
 41 158 -83 
 41 159 42 
 41 166 32 
 41 183 52 
 41 188 24 
 41 200 17 
 41 202 -67 
 41 204 -86 
 41 217 -37 
 41 237 -11 
 41 240 64 
 42 42 9 
 42 45 58 
 42 47 12 
 42 55 13 
 42 58 -52 
 42 91 -74 
 42 99 57 
 42 101 27 
 42 119 -72 
 42 125 -61 
 42 129 -51 
 42 146 77 
 42 177 81 
 42 183 84 
 42 200 -33 
 42 222 50 
 42 225 34 
 42 232 -58 
 42 236 -46 
 42 244 14 
 43 51 64 
 43 55 -69 
 43 71 -91 
 43 77 -14 
 43 94 11 
 43 95 -79 
 43 98 -17 
 43 106 59 
 43 144 45 
 43 145 62 
 43 155 -96 
 43 157 -25 
 43 161 -58 
 43 166 71 
 43 171 29 
 43 178 -60 
 43 229 54 
 43 247 -22 
 44 48 -71 
 44 66 35 
 44 67 -39 
 44 68 -33 
 44 69 -14 
 44 75 -99 
 44 86 93 
 44 97 36 
 44 99 -2 
 44 103 -75 
 44 105 -4 
 44 110 72 
 44 115 10 
 44 123 -35 
 44 125 35 
 44 134 -99 
 44 138 -46 
 44 150 -83 
 44 155 -40 
 44 166 58 
 44 171 -80 
 44 181 60 
 44 201 30 
 44 220 -49 
 44 228 -9 
 44 243 -21 
 45 50 -93 
 45 58 -75 
 45 68 97 
 45 88 77 
 45 119 -86 
 45 122 -98 
 45 123 32 
 45 128 60 
 45 134 -2 
 45 138 -22 
 45 152 77 
 45 155 -8 
 45 163 -62 
 45 166 -16 
 45 172 -63 
 45 176 63 
 45 180 -87 
 45 181 73 
 45 184 57 
 45 202 -48 
 45 211 63 
 45 228 -62 
 45 231 33 
 45 245 83 
 46 71 -59 
 46 72 -11 
 46 83 -36 
 46 101 46 
 46 111 42 
 46 113 30 
 46 121 -43 
 46 122 -69 
 46 176 84 
 46 177 -2 
 46 195 -67 
 46 208 -87 
 46 219 -63 
 46 229 -25 
 46 232 -98 
 46 242 70 
 47 108 73 
 47 109 -43 
 47 110 -65 
 47 112 69 
 47 117 72 
 47 139 -65 
 47 143 56 
 47 150 -54 
 47 170 14 
 47 175 -20 
 47 176 -46 
 47 180 25 
 47 185 -22 
 47 190 31 
 47 199 23 
 47 208 3 
 47 227 1 
 47 229 7 
 47 238 43 
 47 240 82 
 47 243 68 
 47 244 -76 
 47 245 7 
 48 51 -73 
 48 59 3 
 48 69 37 
 48 100 -20 
 48 108 -72 
 48 109 -99 
 48 115 -51 
 48 130 58 
 48 132 66 
 48 141 68 
 48 142 91 
 48 171 -23 
 48 178 100 
 48 185 16 
 48 189 -32 
 48 192 -8 
 48 201 -89 
 48 204 7 
 48 211 -9 
 48 212 -53 
 48 233 71 
 49 50 -32 
 49 51 -9 
 49 55 45 
 49 70 -74 
 49 95 37 
 49 111 44 
 49 119 87 
 49 120 -12 
 49 124 -40 
 49 131 44 
 49 132 2 
 49 133 26 
 49 141 -77 
 49 155 -39 
 49 179 -40 
 49 203 27 
 49 209 12 
 49 210 -6 
 49 215 -93 
 49 219 28 
 49 220 -70 
 49 228 -76 
 49 229 44 
 49 238 59 
 50 68 34 
 50 72 53 
 50 81 4 
 50 106 11 
 50 109 -25 
 50 136 95 
 50 139 7 
 50 150 -36 
 50 161 17 
 50 173 68 
 50 174 99 
 50 179 -38 
 50 192 68 
 50 195 60 
 50 202 45 
 50 210 -13 
 50 227 -52 
 50 236 19 
 50 239 23 
 50 250 -26 
 51 77 74 
 51 87 86 
 51 102 -8 
 51 106 -87 
 51 109 -53 
 51 110 80 
 51 111 61 
 51 112 24 
 51 150 -64 
 51 153 60 
 51 176 -76 
 51 191 87 
 51 224 60 
 51 228 44 
 51 230 -69 
 51 232 -15 
 51 243 -61 
 52 55 -39 
 52 71 -32 
 52 82 68 
 52 87 -65 
 52 94 -68 
 52 132 87 
 52 136 -22 
 52 143 -37 
 52 144 42 
 52 147 45 
 52 152 96 
 52 153 -86 
 52 158 -5 
 52 159 -68 
 52 161 84 
 52 168 48 
 52 173 -18 
 52 175 -15 
 52 193 -16 
 52 194 79 
 52 220 59 
 52 223 -75 
 53 57 -48 
 53 65 -61 
 53 98 -75 
 53 103 51 
 53 121 74 
 53 132 25 
 53 141 14 
 53 143 -95 
 53 150 4 
 53 177 -9 
 53 193 84 
 53 201 -60 
 53 203 35 
 53 215 75 
 53 217 82 
 53 220 83 
 53 231 -9 
 53 238 -84 
 54 64 1 
 54 78 -23 
 54 88 3 
 54 91 -27 
 54 133 -48 
 54 136 -33 
 54 146 -50 
 54 152 -84 
 54 166 -39 
 54 168 98 
 54 174 22 
 54 189 -94 
 54 190 -32 
 54 196 -6 
 54 202 39 
 54 203 31 
 54 205 88 
 54 213 -33 
 54 218 69 
 54 219 9 
 54 233 51 
 54 241 -97 
 55 79 40 
 55 82 14 
 55 84 69 
 55 94 -61 
 55 102 -71 
 55 114 -36 
 55 144 21 
 55 150 -90 
 55 160 -76 
 55 168 15 
 55 171 30 
 55 177 38 
 55 184 -10 
 55 186 -37 
 55 193 -71 
 55 194 49 
 55 218 -19 
 55 221 96 
 55 224 -54 
 55 231 -1 
 55 238 54 
 56 58 -20 
 56 59 -44 
 56 64 -32 
 56 66 63 
 56 70 -60 
 56 96 -20 
 56 97 23 
 56 101 60 
 56 105 -36 
 56 128 79 
 56 140 46 
 56 149 50 
 56 156 38 
 56 167 -22 
 56 171 -1 
 56 176 -78 
 56 192 95 
 56 205 76 
 56 210 -18 
 56 239 67 
 56 240 25 
 57 57 42 
 57 59 81 
 57 63 -57 
 57 91 -61 
 57 94 14 
 57 113 49 
 57 116 -51 
 57 128 -60 
 57 129 -52 
 57 133 78 
 57 139 -71 
 57 142 6 
 57 147 97 
 57 155 -60 
 57 170 86 
 57 172 80 
 57 203 -57 
 57 206 -5 
 57 211 35 
 57 225 -82 
 57 226 -49 
 57 228 -48 
 57 235 -10 
 57 237 -94 
 57 239 49 
 58 59 10 
 58 68 44 
 58 86 -4 
 58 101 -81 
 58 105 -61 
 58 112 -38 
 58 140 -6 
 58 143 68 
 58 148 -36 
 58 155 -69 
 58 163 -99 
 58 165 98 
 58 176 29 
 58 179 -6 
 58 191 -24 
 58 202 -52 
 58 219 99 
 58 222 46 
 59 62 -39 
 59 65 88 
 59 68 -95 
 59 82 20 
 59 109 -67 
 59 114 30 
 59 130 -38 
 59 145 -81 
 59 147 -57 
 59 151 -67 
 59 163 80 
 59 197 -64 
 59 214 61 
 59 224 42 
 59 228 -15 
 59 249 9 
 60 74 5 
 60 86 16 
 60 88 -81 
 60 89 73 
 60 96 86 
 60 108 19 
 60 109 91 
 60 116 -18 
 60 131 74 
 60 134 82 
 60 140 5 
 60 142 -3 
 60 157 -97 
 60 158 8 
 60 160 24 
 60 164 -59 
 60 168 -35 
 60 169 39 
 60 182 -15 
 60 217 -75 
 60 227 -50 
 61 79 -3 
 61 83 -40 
 61 102 10 
 61 106 89 
 61 116 71 
 61 123 32 
 61 146 -26 
 61 186 -19 
 61 194 15 
 61 197 -30 
 61 205 -63 
 61 207 11 
 61 218 -74 
 61 243 67 
 62 67 -82 
 62 79 64 
 62 80 -37 
 62 93 18 
 62 104 -62 
 62 108 -44 
 62 122 -5 
 62 134 -26 
 62 141 27 
 62 142 29 
 62 159 6 
 62 171 -95 
 62 185 -23 
 62 188 -66 
 62 198 26 
 62 209 86 
 62 217 -77 
 62 218 -28 
 62 235 -7 
 62 247 18 
 62 248 -52 
 63 71 -67 
 63 77 -24 
 63 92 55 
 63 106 63 
 63 107 -68 
 63 112 12 
 63 143 -49 
 63 156 -71 
 63 159 -14 
 63 172 -14 
 63 188 95 
 63 204 -87 
 63 205 -91 
 63 207 -60 
 63 210 21 
 63 225 39 
 63 227 -46 
 63 228 43 
 63 246 99 
 64 66 -66 
 64 79 60 
 64 82 76 
 64 87 23 
 64 102 -57 
 64 107 25 
 64 146 89 
 64 148 52 
 64 169 -48 
 64 175 -91 
 64 188 -35 
 64 201 20 
 64 209 84 
 64 214 75 
 64 219 30 
 64 225 72 
 64 228 9 
 64 238 71 
 64 239 -40 
 64 246 2 
 64 249 -52 
 65 74 55 
 65 75 63 
 65 81 -13 
 65 91 -87 
 65 122 -38 
 65 125 57 
 65 158 -25 
 65 176 34 
 65 182 53 
 65 183 21 
 65 217 -77 
 65 230 -2 
 65 236 21 
 66 69 -30 
 66 79 71 
 66 107 -84 
 66 120 7 
 66 126 -98 
 66 140 -96 
 66 143 18 
 66 144 65 
 66 145 -46 
 66 146 -67 
 66 151 39 
 66 155 14 
 66 171 -90 
 66 177 -5 
 66 187 33 
 66 190 36 
 66 208 -57 
 66 238 80 
 67 93 54 
 67 117 -55 
 67 135 -24 
 67 158 23 
 67 162 -86 
 67 165 -87 
 67 169 44 
 67 172 17 
 67 184 -47 
 67 196 52 
 67 217 60 
 67 224 -27 
 67 233 32 
 67 240 72 
 67 241 61 
 67 242 -1 
 68 74 -39 
 68 77 -77 
 68 81 29 
 68 88 -97 
 68 118 28 
 68 174 -58 
 68 179 -79 
 68 182 11 
 68 192 38 
 68 198 -22 
 68 201 99 
 68 213 -63 
 68 218 -52 
 68 223 -1 
 68 233 68 
 68 237 -85 
 69 73 -3 
 69 83 85 
 69 86 -91 
 69 89 40 
 69 139 73 
 69 142 -43 
 69 167 95 
 69 179 -42 
 69 193 64 
 69 195 -59 
 69 210 24 
 69 215 63 
 69 222 64 
 69 240 7 
 69 248 -57 
 70 77 34 
 70 82 -52 
 70 85 -48 
 70 88 -8 
 70 92 33 
 70 101 -18 
 70 114 67 
 70 153 76 
 70 156 -25 
 70 162 2 
 70 178 82 
 70 180 -30 
 70 183 -77 
 70 186 82 
 70 191 35 
 70 207 -70 
 70 240 -52 
 70 243 89 
 70 250 -33 
 71 78 -84 
 71 98 -72 
 71 108 -90 
 71 121 -62 
 71 123 -59 
 71 124 -3 
 71 130 49 
 71 144 8 
 71 154 21 
 71 173 61 
 71 179 -90 
 71 180 97 
 71 193 6 
 71 201 -94 
 71 236 54 
 72 88 -18 
 72 106 -79 
 72 109 -1 
 72 118 -25 
 72 130 55 
 72 142 62 
 72 184 -50 
 72 197 95 
 72 223 66 
 72 227 -40 
 72 237 -15 
 72 238 -72 
 73 101 -56 
 73 120 -35 
 73 124 -20 
 73 126 82 
 73 134 74 
 73 137 59 
 73 143 -84 
 73 169 69 
 73 172 67 
 73 189 -58 
 73 198 -43 
 73 208 69 
 73 209 -22 
 73 212 17 
 73 215 55 
 73 218 -79 
 73 227 -40 
 73 235 -84 
 73 238 -66 
 74 81 -42 
 74 82 58 
 74 91 3 
 74 107 -54 
 74 119 98 
 74 124 54 
 74 132 -43 
 74 152 -16 
 74 166 -92 
 74 177 -30 
 74 188 -34 
 74 192 60 
 74 225 -97 
 74 229 -72 
 74 231 34 
 74 242 -68 
 75 77 80 
 75 80 -20 
 75 83 86 
 75 94 86 
 75 148 64 
 75 155 32 
 75 193 35 
 75 207 34 
 75 217 39 
 75 224 -62 
 75 237 -71 
 76 97 -98 
 76 98 90 
 76 115 -51 
 76 120 32 
 76 151 -37 
 76 154 36 
 76 169 15 
 76 177 95 
 76 181 31 
 76 185 -89 
 76 190 100 
 76 210 98 
 76 216 -45 
 76 234 97 
 76 235 -91 
 76 237 -42 
 76 238 41 
 76 239 -86 
 77 82 -74 
 77 83 -3 
 77 93 32 
 77 101 60 
 77 110 -63 
 77 114 3 
 77 116 -56 
 77 134 -43 
 77 144 -47 
 77 150 -60 
 77 156 69 
 77 163 -23 
 77 169 4 
 77 170 41 
 77 171 99 
 77 176 40 
 77 197 -26 
 77 211 2 
 77 215 55 
 77 219 94 
 77 220 -53 
 77 232 12 
 77 235 -91 
 77 249 86 
 78 80 -42 
 78 105 -38 
 78 106 -40 
 78 115 31 
 78 124 44 
 78 137 -25 
 78 153 38 
 78 154 -3 
 78 157 -37 
 78 180 92 
 78 181 -93 
 78 206 1 
 78 208 -31 
 78 212 53 
 78 213 -42 
 78 231 -20 
 78 235 65 
 79 85 -70 
 79 123 92 
 79 143 -26 
 79 149 12 
 79 150 -66 
 79 159 26 
 79 161 -33 
 79 166 -40 
 79 168 -41 
 79 174 35 
 79 176 58 
 79 177 59 
 79 179 29 
 79 180 65 
 79 196 -41 
 79 213 -61 
 79 217 96 
 79 218 42 
 79 232 12 
 79 242 -47 
 79 247 -26 
 79 250 38 
 80 84 4 
 80 90 -11 
 80 93 -21 
 80 115 62 
 80 121 28 
 80 140 -9 
 80 161 -49 
 80 164 14 
 80 186 -81 
 80 188 -18 
 80 208 79 
 80 212 51 
 80 225 -97 
 80 237 18 
 80 241 -38 
 80 246 -97 
 81 123 84 
 81 124 -97 
 81 133 7 
 81 137 67 
 81 141 -38 
 81 161 -88 
 81 164 48 
 81 173 -30 
 81 179 25 
 81 187 -55 
 81 196 -12 
 81 209 34 
 81 221 -34 
 81 225 79 
 81 226 78 
 81 228 -62 
 81 229 39 
 81 232 -77 
 81 236 -9 
 82 95 -1 
 82 105 2 
 82 119 -21 
 82 121 -92 
 82 129 22 
 82 139 -56 
 82 140 -12 
 82 147 97 
 82 149 48 
 82 163 3 
 82 168 -82 
 82 175 11 
 82 176 -32 
 82 177 30 
 82 179 65 
 82 188 17 
 82 226 35 
 82 238 10 
 82 241 43 
 82 246 -75 
 83 98 -56 
 83 105 74 
 83 113 79 
 83 122 -7 
 83 132 -52 
 83 146 16 
 83 147 8 
 83 152 23 
 83 165 -73 
 83 173 -13 
 83 175 91 
 83 184 -47 
 83 198 3 
 83 207 -73 
 83 214 -92 
 84 87 53 
 84 94 -82 
 84 115 57 
 84 118 93 
 84 128 -69 
 84 140 -97 
 84 146 -72 
 84 156 -35 
 84 165 25 
 84 181 -64 
 84 182 -74 
 84 198 -93 
 84 208 45 
 84 210 28 
 84 211 -50 
 84 214 -12 
 84 222 58 
 84 231 -15 
 84 237 -98 
 84 244 57 
 85 109 10 
 85 117 75 
 85 119 33 
 85 130 89 
 85 139 60 
 85 156 -92 
 85 160 52 
 85 162 97 
 85 167 63 
 85 181 -17 
 85 195 -67 
 85 196 -80 
 85 206 -66 
 85 212 -51 
 85 222 50 
 85 229 -13 
 85 233 1 
 85 235 97 
 86 99 97 
 86 100 -74 
 86 105 -22 
 86 109 66 
 86 113 25 
 86 114 28 
 86 132 41 
 86 136 75 
 86 145 22 
 86 150 -44 
 86 165 51 
 86 195 94 
 86 204 -15 
 86 207 29 
 86 228 -86 
 86 233 9 
 87 90 -20 
 87 96 37 
 87 97 -76 
 87 98 -27 
 87 103 -87 
 87 122 -22 
 87 123 -87 
 87 141 -13 
 87 157 -35 
 87 166 -63 
 87 185 -34 
 87 187 -75 
 87 189 24 
 87 193 -43 
 87 214 -90 
 87 222 46 
 87 233 56 
 87 236 -3 
 87 241 45 
 87 247 65 
 87 248 49 
 87 250 -45 
 88 99 41 
 88 115 -78 
 88 126 -77 
 88 133 -73 
 88 176 -22 
 88 188 83 
 88 204 7 
 88 208 19 
 88 215 -37 
 88 229 -63 
 88 232 20 
 88 241 7 
 89 93 96 
 89 104 71 
 89 107 28 
 89 113 -53 
 89 114 -12 
 89 120 35 
 89 124 -94 
 89 126 6 
 89 147 -75 
 89 160 89 
 89 163 -19 
 89 174 -10 
 89 176 10 
 89 194 -34 
 89 198 -98 
 89 199 -58 
 89 213 80 
 89 245 -91 
 90 92 -76 
 90 95 -88 
 90 106 -57 
 90 119 12 
 90 122 -63 
 90 138 53 
 90 140 -39 
 90 142 -59 
 90 164 95 
 90 188 25 
 90 202 -15 
 90 207 20 
 90 210 -72 
 90 233 -86 
 90 238 72 
 90 239 -28 
 91 94 -29 
 91 98 16 
 91 101 80 
 91 113 -7 
 91 117 -35 
 91 129 -44 
 91 133 -53 
 91 137 29 
 91 143 -65 
 91 146 34 
 91 154 55 
 91 180 69 
 91 192 32 
 91 204 87 
 91 212 61 
 91 241 -34 
 91 250 82 
 92 137 33 
 92 164 49 
 92 170 -9 
 92 176 -47 
 92 177 67 
 92 181 -37 
 92 221 39 
 92 240 16 
 92 242 1 
 93 100 -95 
 93 103 -38 
 93 119 8 
 93 121 -27 
 93 123 93 
 93 125 51 
 93 155 -61 
 93 159 -30 
 93 164 16 
 93 166 74 
 93 169 83 
 93 175 -66 
 93 183 -88 
 93 199 11 
 93 212 -61 
 93 213 -91 
 93 234 68 
 94 94 50 
 94 110 -33 
 94 114 88 
 94 135 -76 
 94 142 -44 
 94 150 -57 
 94 151 19 
 94 181 -34 
 94 190 58 
 94 196 -96 
 94 202 -96 
 94 203 -20 
 94 215 85 
 94 218 -15 
 94 219 -86 
 94 228 2 
 94 239 -21 
 94 243 -32 
 94 246 33 
 94 247 16 
 94 249 10 
 94 250 -12 
 95 106 -62 
 95 111 68 
 95 130 59 
 95 132 -97 
 95 143 -1 
 95 144 -4 
 95 145 100 
 95 152 -34 
 95 154 -48 
 95 156 7 
 95 163 90 
 95 171 76 
 95 182 -21 
 95 190 11 
 95 202 95 
 95 211 20 
 95 231 10 
 95 238 17 
 95 242 12 
 95 246 37 
 95 248 -11 
 96 96 54 
 96 97 34 
 96 101 -63 
 96 112 -19 
 96 148 -35 
 96 156 53 
 96 176 -9 
 96 178 -84 
 96 196 -78 
 96 209 3 
 96 211 2 
 96 220 -60 
 96 221 99 
 96 231 -10 
 96 234 -76 
 96 244 41 
 97 101 92 
 97 111 -87 
 97 144 -33 
 97 151 63 
 97 160 13 
 97 225 59 
 97 230 -35 
 98 100 -58 
 98 102 -46 
 98 112 -85 
 98 131 91 
 98 134 98 
 98 156 -9 
 98 161 97 
 98 168 9 
 98 170 63 
 98 175 -33 
 98 184 -61 
 98 187 14 
 98 205 47 
 98 210 -38 
 98 223 41 
 98 224 33 
 98 232 -30 
 98 240 62 
 99 109 30 
 99 138 -44 
 99 176 55 
 99 177 -77 
 99 184 -70 
 99 185 -84 
 99 188 69 
 99 189 -7 
 99 198 38 
 99 237 17 
 99 250 -63 
 100 101 55 
 100 110 -31 
 100 115 -74 
 100 126 34 
 100 131 98 
 100 157 50 
 100 161 37 
 100 166 -91 
 100 185 87 
 100 190 39 
 100 199 -78 
 100 200 -19 
 100 229 -65 
 101 122 4 
 101 136 39 
 101 144 87 
 101 168 58 
 101 173 85 
 101 175 10 
 101 176 40 
 101 179 18 
 101 181 26 
 101 186 40 
 101 196 8 
 101 198 37 
 101 211 -63 
 101 221 -56 
 101 233 100 
 101 240 -34 
 101 243 40 
 102 110 14 
 102 111 -79 
 102 117 -81 
 102 120 -30 
 102 123 49 
 102 144 -16 
 102 152 15 
 102 171 10 
 102 194 -57 
 102 210 -50 
 102 216 51 
 102 221 -35 
 102 236 34 
 102 237 -88 
 103 116 78 
 103 122 -61 
